0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.003849484414361126e-04,-5.153163043153167040e-05,-3.269474249605669247e-05
4.804890199961812247e-05,-4.099078525810903801e-05,-6.372168609034875423e-05
2.109233543308335540e-05,3.404938839492184087e-05,-9.605714997176275640e-05
1.085284562789429750e-04,-1.684673932260540930e-05,-1.743973682571889751e-04
2.443571476075534097e-04,2.484011333073742631e-05,-1.936612493474148145e-04
3.138406620990639062e-04,4.064479589290808281e-05,-1.075323720146489578e-04
2.919105070232999068e-04,-4.704514649290979732e-05,-4.862704519361091190e-05
2.348568217653207240e-04,-6.888094449987883857e-05,-6.798154508265830240e-05
1.860864895119739449e-04,-4.918676333218030127e-05,-1.083045508287432796e-05
1.401702625358140059e-04,4.660431186586406896e-05,4.543024383537081650e-05
8.992662152494299531e-05,5.652318207125897631e-05,1.671556342567924263e-04
7.493678239680969552e-05,-4.807605312050371497e-05,2.917973895438195084e-04
1.378345339676179332e-04,-1.235674170558918471e-04,3.031556293002921542e-04
2.789334796924107735e-04,-2.059231982924706055e-04,2.813368514479127496e-04
3.887610203451172470e-04,-2.703029076634051991e-04,2.395760301939381409e-04
3.876956067697071994e-04,-3.300667295898758262e-04,2.250381705697441159e-04
3.414869003455007395e-04,-3.458646445252291750e-04,2.648128066692777196e-04
3.686377442583664717e-04,-2.756127116901956032e-04,3.008837099199251994e-04
4.171645192097472236e-04,-1.853687444594828747e-04,2.740917516336083422e-04
4.078267286510979224e-04,-1.740496982946655399e-04,1.708666314582777161e-04
4.968633809745625013e-04,-1.812978430042441790e-04,1.491884253597082260e-04
6.478529561482309880e-04,-1.169590892253912114e-04,1.781325339115919209e-04
7.198687628242364219e-04,-1.007395047981024332e-04,1.138040524050373917e-04
7.202681501866709706e-04,-1.671374328048119912e-04,3.746325680392540488e-05
6.679889377516027172e-04,-2.061826765851259907e-04,-7.438905196273041924e-05
6.621855942709742576e-04,-1.702745260274987030e-04,-8.489201996916417999e-05
6.897608347472800700e-04,-6.784498020179190864e-05,2.141115683808038047e-05
