1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.594621609541975626e-01,2.818374737778879813e-01,8.458141467251756120e-06,2.440844078674678267e-07
3.527138631091822907e-01,9.357312277862085415e-01,-6.402834243960097175e-06,8.678441196288984492e-06
9.922325139210571576e-01,1.243970950995330615e-01,3.170142668683578676e-05,6.611850050364546072e-06
9.995097910288163190e-01,-3.130672081769087650e-02,3.185487073722935935e-05,-2.566212037589700999e-04
9.954887607797974214e-01,-9.487762250591560975e-02,1.105757822335319811e-04,-5.930275917151635063e-04
9.939940290034217085e-01,-1.094063306818481573e-01,-6.581221987239303491e-04,2.385788643357306896e-03
9.886833217004152852e-01,-1.041186580806004458e-01,2.267222135126330251e-02,-1.055962348283660118e-01
-8.620787290113613999e-01,1.512806137423662600e-01,-9.558080905660518156e-02,4.741294652644712504e-01
8.214569524454758964e-01,-1.905605989719590665e-01,1.270916229594346303e-01,-5.222478844112019569e-01
-7.457842770358801276e-01,2.170462412170372224e-01,-1.508587627396508479e-01,6.115050081596119513e-01
6.991235951437912988e-01,-2.464313658718250977e-01,1.527720853114695743e-01,-6.535736152701944190e-01
-6.351635233118667623e-01,2.714357362205954693e-01,-1.411578622816621054e-01,7.091998291543155641e-01
5.433773201952351029e-01,-2.887634029645842482e-01,1.125319263911322559e-01,-7.801880225615227538e-01
-4.052465225774158908e-01,2.924612230475812646e-01,-7.080644419353074315e-02,8.632659708416018374e-01
2.008900076588087669e-01,-2.746647114999784534e-01,1.780545257345199014e-02,-9.401518318538404362e-01
9.002525512091463789e-02,2.311795685668244504e-01,4.193817908071974937e-02,9.678288328279255337e-01
-4.234257606546475428e-01,-1.678665814739527529e-01,-1.088884123137573851e-01,-8.835580058502504608e-01
9.318921618299713661e-01,1.583421368145826458e-01,1.193955659336910502e-01,3.037259706778931423e-01
-9.666373970714696728e-01,-9.111009689693336244e-02,-2.252881531175157659e-01,-8.097123496170791079e-02
9.358039549834538118e-01,3.797707778917021326e-02,2.881241746913571489e-01,-1.995323516584357471e-01
-8.369614184700233661e-01,1.207712006960517948e-02,-3.286571548988737046e-01,4.374176513325090943e-01
7.314680008681115897e-01,-8.994342561885462772e-02,3.444359426311495720e-01,-5.815742646625152723e-01
-5.493948549116854929e-01,1.521256264510966461e-01,-3.359418188763867996e-01,7.497774213081201955e-01
3.446727108622135716e-01,-2.005034317661761045e-01,2.965124113399094652e-01,-8.678015246346780787e-01
-1.418060411980180680e-01,2.306387710084393250e-01,-2.310465821239684747e-01,9.345128575232631851e-01
-4.745458820927563048e-02,-2.402462124722983539e-01,1.439125636792225604e-01,-9.588112397473640414e-01
2.058806858648960791e-01,2.243317752748383298e-01,-3.784667460323521554e-02,9.517646909879123873e-01
-3.146893682157239081e-01,-1.709820060704967115e-01,-7.729450447005341285e-02,-9.304629571943346944e-01
