0.000000000000000000e+00,0.000000000000000000e+00,7.071067811865475727e-01,7.071067811865475727e-01
1.104356848869708918e-01,9.933602939340720517e-06,7.027804587431591976e-01,7.027827446754963958e-01
2.175686412808761350e-01,7.122367518805943273e-06,6.901768677656667794e-01,6.901592406695997717e-01
3.191358059851332474e-01,-1.360564165081037623e-06,6.701377099255698688e-01,6.701252025346317032e-01
4.133778561107856464e-01,5.205430496424794479e-06,6.438724986793585847e-01,6.438532080331303975e-01
4.991239864402657878e-01,2.829303477282560844e-06,6.127462192214698788e-01,6.127130788401425887e-01
5.757683908145226903e-01,1.251891523389899270e-05,5.781700566714649270e-01,5.781091121498144192e-01
6.432319777572509389e-01,1.520868426115194177e-05,5.414444775430296009e-01,5.413783337901021397e-01
7.018093213119925844e-01,1.675872801202993046e-05,5.037588640160048925e-01,5.036771616462768497e-01
7.520796646851061196e-01,2.681877366427509339e-05,4.660813651243639333e-01,4.659874873123752148e-01
7.947964757395031832e-01,4.498941136212183494e-05,4.291841071072550751e-01,4.290682490403668892e-01
8.307868787436877289e-01,5.632038909283191782e-05,3.936303042417970688e-01,3.935077413696523863e-01
8.609039127825260929e-01,6.355674614737935537e-05,3.598157631759236197e-01,3.596902354615766906e-01
8.859641823272162986e-01,7.890048869876627581e-05,3.279942634440015103e-01,3.278524432664898791e-01
9.067109995350719487e-01,1.030365426318433699e-04,2.983009558010546458e-01,2.981470987176614296e-01
9.238153265221540344e-01,1.215911251060629555e-04,2.707917370538809876e-01,2.706234706039110094e-01
9.378772590390370700e-01,1.484812782647189691e-04,2.454303624184016042e-01,2.452552999099204545e-01
9.493996092358593097e-01,1.719855221864424299e-04,2.221776769672468843e-01,2.219852073026830630e-01
9.588240186282334099e-01,1.965220442942832476e-04,2.009303025977197676e-01,2.007074392708949051e-01
9.665168055062578478e-01,2.158528063203031078e-04,1.815605754010785611e-01,1.813311212714842635e-01
9.727880238557043979e-01,2.260886551205906368e-04,1.639554120163720929e-01,1.637132627412185293e-01
9.778966917015680105e-01,2.523730065886371516e-04,1.479781605336301931e-01,1.477175029306858622e-01
9.820521837512342644e-01,2.840548219388937387e-04,1.335090239814296642e-01,1.332245030683779918e-01
9.854301388496856662e-01,3.121648089761919448e-04,1.204274490612436271e-01,1.201023459905042612e-01
9.881744413677993055e-01,3.460642447909352288e-04,1.086009210754854959e-01,1.082450627443696245e-01
9.904022004414519964e-01,3.757619862883197965e-04,9.792129457071749310e-02,9.754363245878380773e-02
9.922115747245053852e-01,4.086110044296915531e-04,8.828120706933617612e-02,8.787748572953882342e-02
9.936799295316280922e-01,4.403909790604420161e-04,7.958764873074941626e-02,7.915686875638210107e-02
9.948700530853769042e-01,4.650371191622731611e-04,7.176377564939373510e-02,7.129741733696050299e-02
9.958352775576033711e-01,4.904810664561018744e-04,6.471120075137437588e-02,6.422086808358995480e-02
9.966187286984538041e-01,5.168285812049719461e-04,5.835929189557906988e-02,5.783628225553414520e-02
9.972536617930032321e-01,5.554516688967367109e-04,5.264286425045892198e-02,5.209178781149306076e-02
9.977687799479639796e-01,5.771613563538964499e-04,4.750127689340143122e-02,4.691223016886460206e-02
9.981866059436319549e-01,6.147320081829687295e-04,4.287255173935377445e-02,4.225004291887670543e-02
9.985253019132157570e-01,6.484749040895493311e-04,3.871330734534959156e-02,3.805365624752041903e-02
9.987997434218481851e-01,6.855652320042114828e-04,3.497497821511867666e-02,3.428342806101850743e-02
9.990220463201626711e-01,7.174676508576134171e-04,3.162379617850359648e-02,3.089290730418971578e-02
9.992029587009638725e-01,7.621578873664013477e-04,2.860293996715116208e-02,2.783412049679780120e-02
9.993494646249533320e-01,7.911051615427205615e-04,2.589263731810934402e-02,2.509169263233285152e-02
9.994685051237235385e-01,8.176474607093681297e-04,2.346071249723129942e-02,2.261932111054120245e-02
9.995650170033757442e-01,8.524983293253599872e-04,2.127672985015290757e-02,2.040467584950780844e-02
9.996433933125151716e-01,8.898845205719776346e-04,1.931631937651057812e-02,1.841668042631174063e-02
9.997072197429186513e-01,9.323657170550918392e-04,1.755066118446479972e-02,1.663068790043719519e-02
9.997591799925619194e-01,9.578663233522699072e-04,1.597464724623695251e-02,1.501583024894501302e-02
9.998013969957573188e-01,1.002761882803995721e-03,1.456172494782431541e-02,1.356897934563799230e-02
9.998358150371613462e-01,1.045697094354418755e-03,1.329439760367233728e-02,1.226818971640304679e-02
9.998638285980645524e-01,1.091690240641440780e-03,1.216452377270240727e-02,1.109760492277287076e-02
9.998868706965531317e-01,1.118032711751685724e-03,1.114533607423006875e-02,1.003878953372252213e-02
9.999054943617322611e-01,1.167018965337580840e-03,1.024636950130159221e-02,9.091332355436573115e-03
9.999207864044059590e-01,1.208546042977832677e-03,9.439757341500947321e-03,8.237190916199000484e-03
9.999332814952012205e-01,1.251495273925213713e-03,8.716535072895010422e-03,7.475850061440945243e-03
9.999435509630749674e-01,1.296737891515388269e-03,8.082194316146555993e-03,6.774326035329631367e-03
9.999519917533836733e-01,1.339329468755241434e-03,7.508379009979337590e-03,6.151798896059322216e-03
9.999588314479830320e-01,1.382273684992524777e-03,7.006783479674152763e-03,5.597295231892996520e-03
9.999644282690007824e-01,1.434833470780807075e-03,6.564713676623991009e-03,5.097841102431699932e-03
9.999690695584704248e-01,1.487831909014182292e-03,6.173144914017869404e-03,4.640965896007734522e-03
9.999728205499582856e-01,1.522556374643165662e-03,5.838741382128349519e-03,4.236635754864415647e-03
9.999758654651740297e-01,1.578806455508799606e-03,5.557039764639430494e-03,3.859425657577095735e-03
9.999783241043480597e-01,1.631448759679365174e-03,5.313036342359057917e-03,3.530062496412931638e-03
