0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.789597700732218118e-05,5.759067949783778031e-05,3.343427023800655862e-05
7.561621777013082869e-05,1.150593784750754417e-04,6.692008421864051445e-05
1.131608863944115316e-04,1.724062146748674032e-04,1.004574008056622909e-04
1.505301469321406729e-04,2.296313057996591113e-04,1.340461788729696015e-04
1.877241633812854230e-04,2.867347695111870532e-04,1.676863773045974843e-04
2.247430996858037328e-04,3.437167234304785947e-04,2.013779549947182946e-04
2.615871197356443335e-04,4.005772851378522912e-04,2.351208708476416778e-04
2.982563873667467506e-04,4.573165721729175901e-04,2.689150837778146513e-04
3.347510663610412762e-04,5.139347020345750748e-04,3.027605527098214955e-04
3.710713204464489968e-04,5.704317921810161387e-04,3.366572365783838082e-04
4.072173132968817926e-04,6.268079600297234199e-04,3.706050943283604776e-04
4.431892085322423382e-04,6.830633229574703666e-04,4.046040849147477365e-04
4.789871697184241018e-04,7.391979983003215630e-04,4.386541673026791619e-04
5.146113603673112919e-04,7.952121033536325122e-04,4.727553004674255673e-04
5.500619439367789108e-04,8.511057553720498530e-04,5.069074433943951104e-04
5.853390838306928631e-04,9.068790715695111432e-04,5.411105550791332937e-04
6.204429433989096850e-04,9.625321691192450764e-04,5.753645945273229640e-04
6.553736859372767069e-04,1.018065165153771157e-03,6.096695207547840958e-04
6.901314746876321612e-04,1.073478176764899915e-03,6.440252927874742794e-04
7.247164728378049665e-04,1.128771321003733128e-03,6.784318696614880699e-04
7.591288435216148349e-04,1.183944714880663489e-03,7.128892104230576381e-04
7.933687498188722728e-04,1.238998475365374503e-03,7.473972741285522282e-04
8.274363547553785806e-04,1.293932719386840921e-03,7.819560198444785917e-04
8.613318213029259613e-04,1.348747563833328517e-03,8.165654066474806617e-04
8.950553123792971948e-04,1.403443125552393880e-03,8.512253936243397703e-04
9.286069908482658553e-04,1.458019521350884841e-03,8.859359398719745399e-04
9.619870195195965278e-04,1.512476867994939824e-03,9.206970044974408830e-04
9.951955611490444827e-04,1.566815282209988716e-03,9.555085466179320027e-04
1.028232778438355676e-03,1.621034880680752429e-03,9.903705253607785006e-04
1.061098834035266751e-03,1.675135780051242472e-03,1.025282899863448052e-03
1.093793890533505467e-03,1.729118096924761811e-03,1.060245629273546056e-03
1.126318110472790271e-03,1.782981947863904225e-03,1.095258672748814985e-03
1.158671656338830297e-03,1.836727449390554304e-03,1.130321989457134385e-03
1.190854690563325361e-03,1.890354717985888097e-03,1.165435538576521744e-03
1.222867375523966184e-03,1.943863870090372249e-03,1.200599279295131187e-03
1.254709873544434390e-03,1.997255022103764429e-03,1.235813170811254566e-03
1.286382346894402286e-03,2.050528290385113771e-03,1.271077172333320805e-03
1.317884957789532867e-03,2.103683791252760216e-03,1.306391243079896335e-03
1.349217868391480247e-03,2.156721640984334519e-03,1.341755342279684878e-03
1.380381240807888790e-03,2.209641955816758242e-03,1.377169429171527446e-03
1.411375237092394198e-03,2.262444851946244628e-03,1.412633463004402340e-03
1.442200019244622424e-03,2.315130445528297293e-03,1.448147403037425155e-03
1.472855749210190759e-03,2.367698852677711536e-03,1.483711208539848772e-03
1.503342588880706744e-03,2.420150189468573028e-03,1.519324838791063365e-03
1.533660700093769039e-03,2.472484571934258687e-03,1.554988253080596614e-03
1.563810244632967209e-03,2.524702116067436674e-03,1.590701410708113273e-03
1.593791384227881284e-03,2.576802937820065961e-03,1.626464270983415603e-03
1.623604280554082199e-03,2.628787153103396331e-03,1.662276793226442938e-03
1.653249095233131575e-03,2.680654877787968810e-03,1.698138936767272338e-03
1.682725989832582151e-03,2.732406227703615235e-03,1.734050660946117716e-03
1.712035125865977135e-03,2.784041318639459122e-03,1.770011925113330496e-03
1.741176664792850638e-03,2.835560266343913928e-03,1.806022688629399606e-03
1.770150768018727457e-03,2.886963186524684789e-03,1.842082910864950834e-03
1.798957596895123289e-03,2.938250194848768086e-03,1.878192551200747688e-03
1.827597312719544519e-03,2.989421406942450576e-03,1.914351569027690752e-03
1.856070076735488435e-03,3.040476938391310693e-03,1.950559923746818117e-03
1.884376050132443008e-03,3.091416904740217249e-03,1.986817574769305164e-03
1.912515394045887114e-03,3.142241421493330300e-03,2.023124481516464564e-03
1.940488269557290313e-03,3.192950604114101146e-03,2.059480603419745846e-03
1.968294837694113068e-03,3.243544568025271899e-03,2.095885899920736477e-03
1.995935259429806527e-03,3.294023428608875478e-03,2.132340330471161217e-03
2.023409695683812525e-03,3.344387301206236049e-03,2.168843854532881681e-03
2.050718307321563582e-03,3.394636301117969022e-03,2.205396431577897210e-03
2.077861255154483770e-03,3.444770543603980183e-03,2.241998021088343999e-03
2.104838699939986981e-03,3.494790143883466996e-03,2.278648582556496403e-03
2.131650802381478225e-03,3.544695217134917736e-03,2.315348075484765199e-03
2.158297723128353631e-03,3.594485878496111488e-03,2.352096459385698453e-03
2.184779622775999582e-03,3.644162243064118581e-03,2.388893693781982391e-03
2.211096661865794011e-03,3.693724425895300156e-03,2.425739738206440094e-03
2.237249000885104672e-03,3.743172542005308162e-03,2.462634552202031500e-03
2.263236800267290870e-03,3.792506706369086229e-03,2.499578095321854706e-03
2.289060220391702163e-03,3.841727033920868360e-03,2.536570327129144663e-03
2.314719421583679229e-03,3.890833639554180240e-03,2.573611207197273616e-03
2.340214564114553430e-03,3.939826638121837928e-03,2.610700695109751095e-03
2.365545808201646814e-03,3.988706144435948293e-03,2.647838750460224360e-03
2.390713314008272548e-03,4.037472273267910319e-03,2.685025332852477090e-03
2.415717241643734053e-03,4.086125139348413364e-03,2.722260401900431122e-03
2.440557751163326301e-03,4.134664857367437163e-03,2.759543917228145585e-03
2.465235002568334083e-03,4.183091541974253563e-03,2.796875838469816463e-03
2.489749155806033742e-03,4.231405307777424789e-03,2.834256125269777032e-03
2.514100370769692307e-03,4.279606269344804308e-03,2.871684737282498290e-03
2.538288807298567061e-03,4.327694541203536832e-03,2.909161634172588527e-03
2.562314625177906837e-03,4.375670237840056584e-03,2.946686775614792888e-03
2.586177984138950722e-03,4.423533473700090764e-03,2.984260121293994244e-03
2.609879043858928487e-03,4.471284363188656949e-03,3.021881630905212755e-03
2.633417963961061457e-03,4.518923020670063961e-03,3.059551264153605871e-03
2.656794904014560775e-03,4.566449560467910132e-03,3.097268980754467899e-03
2.680010023534628704e-03,4.613864096865086771e-03,3.135034740433231305e-03
2.703063481982458625e-03,4.661166744103774698e-03,3.172848502925464977e-03
2.725955438765234606e-03,4.708357616385446844e-03,3.210710227976875959e-03
2.748686053236131400e-03,4.755436827870866516e-03,3.248619875343307720e-03
2.771255484694314011e-03,4.802404492680089135e-03,3.286577404790741886e-03
2.793663892384938997e-03,4.849260724892458761e-03,3.324582776095296940e-03
2.815911435499153601e-03,4.896005638546613303e-03,3.362635949043228656e-03
2.837998273174095754e-03,4.942639347640479311e-03,3.400736883430930096e-03
2.859924564492894068e-03,4.989161966131275446e-03,3.438885539064932047e-03
2.881690468484667846e-03,5.035573607935511613e-03,3.477081875761902155e-03
2.903296144124527071e-03,5.081874386928988095e-03,3.515325853348645353e-03
2.924741750333573285e-03,5.128064416946797287e-03,3.553617431662104732e-03
2.946027445978897843e-03,5.174143811783321091e-03,3.591956570549359375e-03
2.967153389873583656e-03,5.220112685192233523e-03,3.630343229867626521e-03
2.988119740776703885e-03,5.265971150886498107e-03,3.668777369484260698e-03
3.008926657393322813e-03,5.311719322538371348e-03,3.707258949276753725e-03
3.029574298374494972e-03,5.357357313779400124e-03,3.745787929132734281e-03
3.050062822317266449e-03,5.402885238200421693e-03,3.784364268949968763e-03
3.070392387764674016e-03,5.448303209351565424e-03,3.822987928636360864e-03
3.090563153205744262e-03,5.493611340742250194e-03,3.861658868109951563e-03
3.110575277075495765e-03,5.538809745841186995e-03,3.900377047298919132e-03
3.130428917754937354e-03,5.583898538076378058e-03,3.939142426141579133e-03
3.150124233571068542e-03,5.628877830835115129e-03,3.977954964586384416e-03
3.169661382796879964e-03,5.673747737463982928e-03,4.016814622591924691e-03
3.189040523651352939e-03,5.718508371268855688e-03,4.055721360126928257e-03
3.208261814299459037e-03,5.763159845514898884e-03,4.094675137170259403e-03
3.227325412852161384e-03,5.807702273426570104e-03,4.133675913710921010e-03
3.246231477366413355e-03,5.852135768187616445e-03,4.172723649748051947e-03
3.264980165845159446e-03,5.896460442941077115e-03,4.211818305290928807e-03
3.283571636237334838e-03,5.940676410789281700e-03,4.250959840358965909e-03
3.302006046437865397e-03,5.984783784793851029e-03,4.290148214981714427e-03
3.320283554287667676e-03,6.028782677975697175e-03,4.329383389198863258e-03
3.338404317573649346e-03,6.072673203315022590e-03,4.368665323060238158e-03
3.356368494028708765e-03,6.116455473751320968e-03,4.407993976625802605e-03
3.374176241331734976e-03,6.160129602183378114e-03,4.447369309965657803e-03
3.391827717107607706e-03,6.203695701469269345e-03,4.486791283160040944e-03
3.409323078927197805e-03,6.247153884426361221e-03,4.526259856299326943e-03
3.426662484307366804e-03,6.290504263831312413e-03,4.565774989484029309e-03
3.443846090710966489e-03,6.333746952420071102e-03,4.605336642824797537e-03
3.460874055546840199e-03,6.376882062887878448e-03,4.644944776442418849e-03
3.477746536169821524e-03,6.419909707889264253e-03,4.684599350467818189e-03
3.494463689880735174e-03,6.462830000038050429e-03,4.724300325042056492e-03
3.511025673926396543e-03,6.505643051907351003e-03,4.764047660316333282e-03
3.527432645499611712e-03,6.548348976029568641e-03,4.803841316451984943e-03
3.543684761739177881e-03,6.590947884896398989e-03,4.843681253620485579e-03
3.559782179729882503e-03,6.633439890958828071e-03,4.883567432003446153e-03
3.575725056502503715e-03,6.675825106627133153e-03,4.923499811792615352e-03
3.591513549033811207e-03,6.718103644270881879e-03,4.963478353189877852e-03
3.607147814246565356e-03,6.760275616218934004e-03,5.003503016407257788e-03
3.622628009009516790e-03,6.802341134759438794e-03,5.043573761666914415e-03
3.637954290137406822e-03,6.844300312139837625e-03,5.083690549201146450e-03
3.653126814390968320e-03,6.886153260566862250e-03,5.123853339252388596e-03
3.668145738476924402e-03,6.927900092206536534e-03,5.164062092073212415e-03
3.683011219047988873e-03,6.969540919184173851e-03,5.204316767926328059e-03
3.697723412702866655e-03,7.011075853584379687e-03,5.244617327084582538e-03
3.712282475986253358e-03,7.052505007451049905e-03,5.284963729830959717e-03
3.726688565388835278e-03,7.093828492787371612e-03,5.325355936458581185e-03
3.740941837347289394e-03,7.135046421555823158e-03,5.365793907270705390e-03
3.755042448244283806e-03,7.176158905678174139e-03,5.406277602580729369e-03
3.768990554408477300e-03,7.217166057035484528e-03,5.446806982712186149e-03
3.782786312114519347e-03,7.258067987468105539e-03,5.487382007998746480e-03
3.796429877583050103e-03,7.298864808775678767e-03,5.528002638784217972e-03
3.809921406980700843e-03,7.339556632717137916e-03,5.568668835422546821e-03
3.823261056420093531e-03,7.380143571010707067e-03,5.609380558277815218e-03
3.836448981959840378e-03,7.420625735333901546e-03,5.650137767724243074e-03
3.849485339604545153e-03,7.461003237323527923e-03,5.690940424146188024e-03
3.862370285304801872e-03,7.501276188575683145e-03,5.731788487938144563e-03
3.875103974957195673e-03,7.541444700645755402e-03,5.772681919504744907e-03
