5.079701187699448646e-05,4.703586032439747229e-04,9.810183973227513121e+00
-4.023014011235015843e-04,8.250776217294412745e-04,9.809678367704211865e+00
6.288461665686454491e-04,7.205327181761969168e-05,9.809846198645312043e+00
5.239862243143939306e-04,1.182201433033633196e-04,9.810082306514392059e+00
-6.313782985676235715e-05,-1.360433478831740890e-04,9.809548262293411369e+00
8.158655424779368481e-05,3.141100767537159991e-04,9.809693334436316192e+00
-6.059796788377580122e-04,9.697574041008095828e-04,9.810194907941930609e+00
-4.273134843751250447e-04,-7.941223967781122894e-04,9.810244426124954842e+00
-1.154513593189880486e-03,8.179867844752409904e-04,9.809950336219527500e+00
-1.622611726878537544e-03,1.049295761938523128e-03,9.809933561497732768e+00
-1.439245161664251234e-03,1.626844331150080567e-03,9.810379817168826122e+00
-2.358557350101759056e-03,1.079046158714450391e-03,9.809750015395746203e+00
-1.998579763678455870e-03,1.480938688780383426e-03,9.809832308058311412e+00
-2.581521063654612647e-03,2.351362159096708534e-03,9.809935598031742643e+00
-3.850044243908173555e-03,2.302669509015909093e-03,9.810471810943095505e+00
-3.902108267606828242e-03,1.397519564490905686e-03,9.810544927815939786e+00
-4.045819847089751620e-03,2.356819762527972636e-03,9.809125516789869437e+00
-4.498160044040142372e-03,2.667187354581265074e-03,9.810241779756871949e+00
-4.371291270482906277e-03,2.472411850493071682e-03,9.810584380534365323e+00
-4.026613018433156110e-03,3.319603229538983704e-03,9.809630353371595390e+00
-6.809376868644081808e-03,2.769748531354173163e-03,9.809794067385920968e+00
-5.251830428166450945e-03,4.078523418210504986e-03,9.810360972336892971e+00
-6.806005604253246785e-03,4.894661232444034310e-03,9.810316191515289219e+00
-8.034289776392183197e-03,5.131676368830818263e-03,9.810162801778901098e+00
-8.812377224197654943e-03,6.047319462958356331e-03,9.810594663763167134e+00
-8.694718458335944436e-03,5.883725801738036443e-03,9.809317206014304347e+00
-9.415823575539439272e-03,6.359068573783990645e-03,9.810424652738532814e+00
-1.005672289750056576e-02,6.913269734048133573e-03,9.809312499831765564e+00
-1.131375693543881442e-02,6.646652061261484022e-03,9.810567564122012030e+00
-1.142660613654264933e-02,7.539819107909026021e-03,9.810590398678080248e+00
-1.263524790993093318e-02,8.085181304080327203e-03,9.809272241311893126e+00
-1.335929141358773928e-02,9.433469126911760497e-03,9.808690486515299511e+00
-1.451102788915332835e-02,9.233511238425204729e-03,9.810593982639469246e+00
-1.527827651321238094e-02,9.583586175708445898e-03,9.809935526660757077e+00
-1.602517379672145290e-02,1.073830803987881923e-02,9.809189548224342303e+00
-1.778644905311604907e-02,1.018649357353755211e-02,9.809543265389532252e+00
-1.839498964462958630e-02,1.159662186726441273e-02,9.809711870485953611e+00
-1.972256946512642578e-02,1.301040543610439658e-02,9.810360846010501845e+00
-2.084657112664444270e-02,1.252228671390285576e-02,9.809754149364934506e+00
-2.111472133933741877e-02,1.428578763983582613e-02,9.809934498678899217e+00
-2.265686558717897384e-02,1.421481003814020240e-02,9.810857161682584149e+00
-2.350903345375670445e-02,1.456948069199225614e-02,9.810098720375076908e+00
-2.416571017775289917e-02,1.624480465001078289e-02,9.810142879735463950e+00
-2.587921612452495981e-02,1.580496079108160978e-02,9.808868959248492558e+00
-2.706579826192381799e-02,1.712025926788736732e-02,9.810255183986699379e+00
-2.866084609159070054e-02,1.792666108826264718e-02,9.809898153743603189e+00
-2.924075510279208756e-02,1.936214295687974790e-02,9.810431741928161031e+00
-3.096959376972032232e-02,1.955815688025230870e-02,9.810223077860314334e+00
-3.306523866052938493e-02,2.059593304045163886e-02,9.809545365409258366e+00
-3.265142744046476558e-02,2.155509906767914124e-02,9.809715368930161716e+00
-3.459882687545418056e-02,2.252310596581956481e-02,9.809394494907406781e+00
-3.511898796775024534e-02,2.308508814100264719e-02,9.809379055126385083e+00
-3.714017087281944879e-02,2.388866102571855776e-02,9.810015168292922638e+00
-3.860842731825362556e-02,2.460842509000801467e-02,9.810648269399521837e+00
-4.022375913759566879e-02,2.606327471505123783e-02,9.809239922958939317e+00
-4.059730877498717722e-02,2.655899831204770745e-02,9.810596897475221567e+00
-4.316145596505265025e-02,2.666667874083268955e-02,9.808982495298272042e+00
-4.430510571696825994e-02,2.868443512442043000e-02,9.810470272260785052e+00
-4.657153597155561098e-02,2.896221827152227132e-02,9.809862397444163662e+00
-4.811183816262690899e-02,3.023770991264334088e-02,9.809150065220912040e+00
-4.870176587692369441e-02,3.063419800444211472e-02,9.809742282427798443e+00
-5.080667203208624055e-02,3.223388922042899618e-02,9.809537447820481759e+00
-5.263196811416759324e-02,3.204641165230810024e-02,9.809641992739576821e+00
-5.530466146133542621e-02,3.338338346395445383e-02,9.809606775374998477e+00
-5.576504871159449622e-02,3.430123804479547067e-02,9.810232141484576118e+00
-5.812094301027366516e-02,3.582157220057053532e-02,9.809626801918559735e+00
-5.975346968764751882e-02,3.726055680454630481e-02,9.809826424641217457e+00
-6.129159579027586985e-02,3.762191914650404867e-02,9.809229773459263058e+00
-6.332740045179773014e-02,3.834111930305680177e-02,9.809645637273755270e+00
-6.556239092467604224e-02,4.067190846446697150e-02,9.809534802883472793e+00
-6.689990646772989158e-02,4.152465309173821589e-02,9.810011646626108472e+00
-6.906484938473370083e-02,4.267337422757673526e-02,9.810105926333781312e+00
-6.988829227916404374e-02,4.309209274887906838e-02,9.809261260697814677e+00
-7.109107802551650757e-02,4.493830234548709668e-02,9.809979982566542134e+00
-7.503428648303205051e-02,4.610772717042471019e-02,9.810789478779915029e+00
-7.737919089459179001e-02,4.764676307791122084e-02,9.808748897057638416e+00
-7.848420331234184921e-02,4.846983469122626703e-02,9.810071033475905367e+00
-8.044846927463736308e-02,4.995109480335099827e-02,9.809532446590628396e+00
-8.170113600736166048e-02,5.036623923692153809e-02,9.809753560406957007e+00
-8.340095403241003236e-02,5.274514926249174174e-02,9.809537741807515587e+00
-8.679115675907088379e-02,5.302216723307268120e-02,9.809537891261742359e+00
-8.814110196435863409e-02,5.445127186488837867e-02,9.809278036374010412e+00
-9.040324030217335161e-02,5.562080507190116097e-02,9.809872620210482452e+00
-9.269422846843894392e-02,5.728544672120224751e-02,9.809162629741758010e+00
-9.510363389326749461e-02,5.767643582607138997e-02,9.810141800058092443e+00
-9.795057914006490007e-02,5.975490061124665020e-02,9.808560899239282094e+00
-9.897577042820553117e-02,6.061158094489239173e-02,9.809596216363713594e+00
-1.010316706836999479e-01,6.252531766764340970e-02,9.809771143396002202e+00
-1.038203256759537146e-01,6.347558612192674699e-02,9.810109602743038337e+00
-1.057036252098555035e-01,6.533232831907609395e-02,9.808026949278300322e+00
-1.086123526045539994e-01,6.689895966590611587e-02,9.808706406939592171e+00
-1.114981874158672975e-01,6.675163881652743103e-02,9.808712875501425899e+00
-1.136116417114292759e-01,6.940302526567647401e-02,9.809706059569318626e+00
-1.153901472746621804e-01,7.055220402918667422e-02,9.808778211498118793e+00
-1.179478506695031403e-01,7.233028869609951783e-02,9.808972455724479289e+00
-1.200718627917597425e-01,7.384942532340280086e-02,9.809597698966406654e+00
-1.226142728926976622e-01,7.368746409186367752e-02,9.808852220578577530e+00
-1.250578436338222743e-01,7.586957568832697341e-02,9.808144940459998296e+00
-1.271501913866028011e-01,7.725110027038982474e-02,9.807873012366064458e+00
-1.302226037059036889e-01,7.821509369641160836e-02,9.808895452155081074e+00
-1.318412789929181428e-01,8.094523028591418812e-02,9.808817971063630736e+00
-1.356514238352664603e-01,8.045903478321629609e-02,9.808937872837548255e+00
-1.373909262931340414e-01,8.381467042825259395e-02,9.809124841606774226e+00
-1.408196842406844174e-01,8.468083262318076843e-02,9.808864213340934057e+00
-1.425679189800578006e-01,8.650640576962184691e-02,9.808747338959674877e+00
-1.457652870100459297e-01,8.785401052022968893e-02,9.808312073055441616e+00
-1.487396801261555157e-01,8.950048974261415324e-02,9.808143961539563804e+00
-1.509667808720826787e-01,8.986607350131996241e-02,9.809141275927334647e+00
-1.534760808197994375e-01,9.234479903456853378e-02,9.807777300910592189e+00
-1.555426222660879765e-01,9.459077780017971504e-02,9.807530881475749140e+00
-1.588650891647530317e-01,9.618160839565906284e-02,9.808618001889561455e+00
-1.625777554571652406e-01,9.747365740827737546e-02,9.807652736096471813e+00
-1.648564954107012981e-01,9.827405647824882795e-02,9.807530789775869451e+00
-1.671408695286406842e-01,1.003029310291755488e-01,9.807577431332903828e+00
