1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999708503173e-01,-3.237467481307140088e-06,-6.885278631529974169e-06,6.412480608175886577e-07
9.999999999114463911e-01,1.314513144331663486e-05,-1.720209554801271138e-06,-1.163547795515774887e-06
9.999999999162092479e-01,9.917665980762894388e-06,6.217383915858913602e-06,-5.528624117446039102e-06
9.999999998411388535e-01,1.716027350165513272e-05,4.751179286018951478e-06,8.207709166438888215e-07
9.999999995756481130e-01,2.580113011122195973e-05,1.331450651864923328e-05,-2.393635955661456846e-06
9.999999985965839500e-01,4.543851608460871758e-05,2.702999474427616913e-05,3.398946693774444394e-06
9.999999979976175180e-01,5.437207832359405738e-05,3.014151242009458807e-05,1.182925575722603741e-05
9.999999971426434264e-01,6.139024911114883008e-05,4.235529642176234962e-05,1.232799159491451708e-05
9.999999958779302034e-01,7.113115892354865822e-05,5.230375061686653857e-05,2.118526757201005508e-05
9.999999930579109853e-01,9.186944743485567005e-05,6.730228101975675454e-05,3.024211940594343173e-05
9.999999899223686040e-01,1.019645048438126841e-04,8.389088811712866521e-05,5.216149541474401587e-05
9.999999861344627261e-01,1.073337227410819315e-04,1.041017123575592641e-04,7.330334245533119534e-05
9.999999822274697747e-01,1.212311753711900957e-04,1.189588634403015115e-04,8.183429155772319833e-05
9.999999774862506907e-01,1.419844763666071861e-04,1.246457481923614699e-04,9.659888153409272420e-05
9.999999695859844717e-01,1.656623077402147814e-04,1.401291976035039938e-04,1.172511746350444551e-04
9.999999619877354418e-01,1.929062695000501916e-04,1.437690766386347002e-04,1.346928042404916441e-04
9.999999501604445173e-01,2.206742081808894872e-04,1.633530335721059305e-04,1.558774803976595714e-04
9.999999340004478432e-01,2.569581310091907482e-04,1.919760195152795897e-04,1.706365344272211431e-04
9.999999159165554596e-01,2.812799351752145582e-04,2.206977663132468853e-04,2.008506310236598418e-04
9.999998993166545613e-01,2.995990398646311841e-04,2.427371044326363705e-04,2.295338632616441882e-04
9.999998768025963880e-01,3.320928515356471483e-04,2.705654462275954649e-04,2.508056403984394050e-04
9.999998507107228374e-01,3.686234652836587670e-04,2.976292540035327177e-04,2.722353761015949207e-04
9.999998224252432122e-01,4.052752374851117880e-04,3.313831419538942587e-04,2.847572252295299164e-04
9.999997907294121413e-01,4.447113234002572895e-04,3.595991455798017373e-04,3.024259005764411579e-04
9.999997524280659356e-01,4.834654619639496584e-04,3.916168522429083645e-04,3.286962049140843022e-04
9.999997133695198714e-01,5.265843002472780747e-04,4.189076246457971563e-04,3.471113003639406331e-04
9.999996721867665528e-01,5.690222930129351783e-04,4.462818460052629470e-04,3.642423690784428025e-04
9.999996231764903820e-01,6.089774112670165570e-04,4.841090892171676530e-04,3.852684512320178134e-04
9.999995689667542376e-01,6.467333686748484925e-04,5.215064274863417124e-04,4.145278057270659964e-04
9.999995158676127094e-01,6.855531117436200949e-04,5.559785516876775786e-04,4.349359969082260634e-04
9.999994481017464576e-01,7.328829088860399103e-04,5.928814500072288182e-04,4.638646683368073133e-04
9.999993875506840713e-01,7.672676444301873523e-04,6.324920652445714794e-04,4.859551481812032477e-04
9.999993096793114988e-01,8.193519259537795354e-04,6.690974958729766940e-04,5.114800710282889655e-04
9.999992275720611667e-01,8.649397254864122720e-04,7.118431599418711432e-04,5.385293567634859887e-04
9.999991283972440304e-01,9.206154732909201891e-04,7.518071603205324100e-04,5.748546739649201907e-04
9.999990193988852472e-01,9.669535336428316348e-04,8.049932463966966070e-04,6.149699220552863306e-04
9.999989088759198008e-01,1.022860077265207905e-03,8.461795285247974583e-04,6.480620632296797690e-04
9.999987912734789042e-01,1.068751463186120264e-03,8.915612834857189733e-04,6.930659196725558625e-04
9.999986738620297855e-01,1.105491956138433731e-03,9.444656541144402567e-04,7.335845860414446631e-04
9.999985303160856542e-01,1.154454034117056906e-03,9.941274500216955041e-04,7.863282806956038967e-04
9.999983672586877370e-01,1.208001191998683442e-03,1.044999411144788585e-03,8.450972190549944701e-04
9.999981970263667197e-01,1.261739561567212439e-03,1.091027524834387594e-03,9.075330488729489546e-04
9.999980350128752082e-01,1.304057895618530687e-03,1.142297867835474290e-03,9.615398976021775597e-04
9.999978359464477551e-01,1.363210032676397728e-03,1.192909944195629261e-03,1.023096619624641558e-03
9.999976330235298416e-01,1.420545128623420779e-03,1.239455244822423386e-03,1.086162773920204289e-03
